Temperature,pH,LobsterWeight,Temperature_Membership_Params,PH_Membership_Params,Temperature_Memberships,PH_Memberships,Takaran_Membership_Params,Takaran_Memberships,Alpha_Predikats,a_values
31.0,6.4,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.0, 'tinggi': 1.0}","{'asam': 0.0667, 'netral': 0.9333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 7': 0.0667, 'Rule 8': 0.9333}","[{'alpha_level': 0.933, 'a_values': [3.73, 4.27]}, {'alpha_level': 0.067, 'a_values': [3.0, 4.48]}]"
23.0,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 1.0, 'normal': 0.0, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}",{'Rule 5': 1.0},"[{'alpha_level': 1.0, 'a_values': [3.75, 4.25]}]"
23.1,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.95, 'normal': 0.05, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 2': 0.05, 'Rule 5': 0.95}","[{'alpha_level': 0.95, 'a_values': [3.74, 4.26]}, {'alpha_level': 0.05, 'a_values': [3.51, 5.0]}]"
23.2,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.9, 'normal': 0.1, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 2': 0.1, 'Rule 5': 0.9}","[{'alpha_level': 0.9, 'a_values': [3.73, 4.27]}, {'alpha_level': 0.1, 'a_values': [3.53, 5.0]}]"
23.3,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.85, 'normal': 0.15, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 2': 0.15, 'Rule 5': 0.85}","[{'alpha_level': 0.85, 'a_values': [3.71, 4.29]}, {'alpha_level': 0.15, 'a_values': [3.54, 5.0]}]"
23.4,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.8, 'normal': 0.2, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 2': 0.2, 'Rule 5': 0.8}","[{'alpha_level': 0.8, 'a_values': [3.7, 4.3]}, {'alpha_level': 0.2, 'a_values': [3.55, 5.0]}]"
23.5,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.75, 'normal': 0.25, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 2': 0.25, 'Rule 5': 0.75}","[{'alpha_level': 0.75, 'a_values': [3.69, 4.31]}, {'alpha_level': 0.25, 'a_values': [3.56, 5.0]}]"
23.6,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.7, 'normal': 0.3, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 2': 0.3, 'Rule 5': 0.7}","[{'alpha_level': 0.7, 'a_values': [3.68, 4.32]}, {'alpha_level': 0.3, 'a_values': [3.58, 5.0]}]"
23.7,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.65, 'normal': 0.35, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 2': 0.35, 'Rule 5': 0.65}","[{'alpha_level': 0.65, 'a_values': [3.66, 4.34]}, {'alpha_level': 0.35, 'a_values': [3.59, 5.0]}]"
23.8,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.6, 'normal': 0.4, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 2': 0.4, 'Rule 5': 0.6}","[{'alpha_level': 0.6, 'a_values': [3.65, 4.35]}, {'alpha_level': 0.4, 'a_values': [3.6, 5.0]}]"
23.9,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.55, 'normal': 0.45, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 2': 0.45, 'Rule 5': 0.55}","[{'alpha_level': 0.55, 'a_values': [3.64, 4.36]}, {'alpha_level': 0.45, 'a_values': [3.61, 5.0]}]"
24.0,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.5, 'normal': 0.5, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.8758, 'banyak': 0.1242}","{'Rule 2': 0.5, 'Rule 5': 0.5}","[{'alpha_level': 0.5, 'a_values': [3.63, 5.0]}]"
24.1,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.45, 'normal': 0.55, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.7441, 'banyak': 0.2559}","{'Rule 2': 0.55, 'Rule 5': 0.45}","[{'alpha_level': 0.55, 'a_values': [4.39, 5.0]}, {'alpha_level': 0.45, 'a_values': [3.61, 5.0]}]"
24.2,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.4, 'normal': 0.6, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.6074, 'banyak': 0.3926}","{'Rule 2': 0.6, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [4.4, 5.0]}, {'alpha_level': 0.4, 'a_values': [3.6, 5.0]}]"
24.3,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.35, 'normal': 0.65, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.4653, 'banyak': 0.5347}","{'Rule 2': 0.65, 'Rule 5': 0.35}","[{'alpha_level': 0.65, 'a_values': [4.41, 5.0]}, {'alpha_level': 0.35, 'a_values': [3.59, 5.0]}]"
24.4,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.3, 'normal': 0.7, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.3172, 'banyak': 0.6828}","{'Rule 2': 0.7, 'Rule 5': 0.3}","[{'alpha_level': 0.7, 'a_values': [4.43, 5.0]}, {'alpha_level': 0.3, 'a_values': [3.58, 5.0]}]"
24.5,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.25, 'normal': 0.75, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.1626, 'banyak': 0.8374}","{'Rule 2': 0.75, 'Rule 5': 0.25}","[{'alpha_level': 0.75, 'a_values': [4.44, 5.0]}, {'alpha_level': 0.25, 'a_values': [3.56, 5.0]}]"
24.6,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.2, 'normal': 0.8, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.0008, 'banyak': 0.9992}","{'Rule 2': 0.8, 'Rule 5': 0.2}","[{'alpha_level': 0.8, 'a_values': [4.45, 5.0]}, {'alpha_level': 0.2, 'a_values': [3.55, 5.0]}]"
24.7,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.15, 'normal': 0.85, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.0, 'banyak': 1.0}","{'Rule 2': 0.85, 'Rule 5': 0.15}","[{'alpha_level': 0.85, 'a_values': [4.46, 5.0]}, {'alpha_level': 0.15, 'a_values': [3.54, 5.0]}]"
24.8,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.1, 'normal': 0.9, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.0, 'banyak': 1.0}","{'Rule 2': 0.9, 'Rule 5': 0.1}","[{'alpha_level': 0.9, 'a_values': [4.48, 5.0]}, {'alpha_level': 0.1, 'a_values': [3.53, 5.0]}]"
24.9,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.05, 'normal': 0.95, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.0, 'banyak': 1.0}","{'Rule 2': 0.95, 'Rule 5': 0.05}","[{'alpha_level': 0.95, 'a_values': [4.49, 5.0]}, {'alpha_level': 0.05, 'a_values': [3.51, 5.0]}]"
25.0,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 1.0, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.0, 'banyak': 1.0}",{'Rule 2': 1.0},"[{'alpha_level': 1.0, 'a_values': [4.5, 5.0]}]"
29.0,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 1.0, 'tinggi': 0.0}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.0, 'banyak': 1.0}",{'Rule 2': 1.0},"[{'alpha_level': 1.0, 'a_values': [4.5, 5.0]}]"
29.1,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.95, 'tinggi': 0.05}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.0, 'banyak': 1.0}","{'Rule 2': 0.95, 'Rule 8': 0.05}","[{'alpha_level': 0.95, 'a_values': [4.49, 5.0]}, {'alpha_level': 0.05, 'a_values': [3.51, 5.0]}]"
29.2,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.9, 'tinggi': 0.1}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.0, 'banyak': 1.0}","{'Rule 2': 0.9, 'Rule 8': 0.1}","[{'alpha_level': 0.9, 'a_values': [4.48, 5.0]}, {'alpha_level': 0.1, 'a_values': [3.53, 5.0]}]"
29.3,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.85, 'tinggi': 0.15}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.0, 'banyak': 1.0}","{'Rule 2': 0.85, 'Rule 8': 0.15}","[{'alpha_level': 0.85, 'a_values': [4.46, 5.0]}, {'alpha_level': 0.15, 'a_values': [3.54, 5.0]}]"
29.4,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.8, 'tinggi': 0.2}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.0008, 'banyak': 0.9992}","{'Rule 2': 0.8, 'Rule 8': 0.2}","[{'alpha_level': 0.8, 'a_values': [4.45, 5.0]}, {'alpha_level': 0.2, 'a_values': [3.55, 5.0]}]"
29.5,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.75, 'tinggi': 0.25}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.1626, 'banyak': 0.8374}","{'Rule 2': 0.75, 'Rule 8': 0.25}","[{'alpha_level': 0.75, 'a_values': [4.44, 5.0]}, {'alpha_level': 0.25, 'a_values': [3.56, 5.0]}]"
29.6,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.7, 'tinggi': 0.3}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.3172, 'banyak': 0.6828}","{'Rule 2': 0.7, 'Rule 8': 0.3}","[{'alpha_level': 0.7, 'a_values': [4.43, 5.0]}, {'alpha_level': 0.3, 'a_values': [3.58, 5.0]}]"
29.7,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.65, 'tinggi': 0.35}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.4653, 'banyak': 0.5347}","{'Rule 2': 0.65, 'Rule 8': 0.35}","[{'alpha_level': 0.65, 'a_values': [4.41, 5.0]}, {'alpha_level': 0.35, 'a_values': [3.59, 5.0]}]"
29.8,6.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.6, 'tinggi': 0.4}","{'asam': 0.0, 'netral': 1.0, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 0.6074, 'banyak': 0.3926}","{'Rule 2': 0.6, 'Rule 8': 0.4}","[{'alpha_level': 0.6, 'a_values': [4.4, 5.0]}, {'alpha_level': 0.4, 'a_values': [3.6, 5.0]}]"
